X,Y,SP_ID,id,latitude,longitude
91.72692902744528,22.734259511413818,2581,2581,22.7342595000,91.7269290000
92.582744630487866,22.737914567479784,2582,2582,22.7379145000,92.5827446000
93.244613577415748,22.892301801102274,2583,2583,22.8923018000,93.2446135000
94.529389069469431,22.668854486111726,2584,2584,22.6688544000,94.5293890000
95.411179049834487,22.897268989824109,2585,2585,22.8972689000,95.4111790000
95.871035241945535,22.586941627111319,2586,2586,22.5869416000,95.8710352000
96.49395195820351,22.126824586169562,2587,2587,22.1268245000,96.4939519000
101.832618037072805,22.597669546514453,2588,2588,22.5976695000,101.8326180000
102.282945022277929,22.701105824036858,2589,2589,22.7011058000,102.2829450000
103.200043351371221,22.700193630634615,2590,2590,22.7001936000,103.2000430000
104.170363560938,22.455998646857559,2591,2591,22.4559986000,104.1703630000
104.648614198432213,22.712158253456082,2592,2592,22.7121582000,104.6486140000
105.941731354335673,22.539721865874739,2593,2593,22.5397218000,105.9417310000
106.141795125837916,22.286871284291202,2594,2594,22.2868712000,106.1417950000
107.167448626464335,22.118768826673989,2595,2595,22.1187688000,107.1674480000
108.211190760367671,22.370359226656905,2596,2596,22.3703592000,108.2111900000
109.326722825954221,22.377735744064335,2597,2597,22.3777357000,109.3267220000
109.867515868283675,22.358882636746277,2598,2598,22.3588826000,109.8675150000
110.415021957447877,22.29554068388406,2599,2599,22.2955406000,110.4150210000
111.642114618608815,22.690667052425059,2600,2600,22.6906670000,111.6421140000
120.793716971580821,22.485862320345316,2601,2601,22.4858623000,120.7937160000
-13.593019693724701,23.602515657983044,2602,2602,23.6025156000,-13.5930190000
-13.24862110437566,23.598408425013229,2603,2603,23.5984084000,-13.2486210000
-12.336345853384795,23.547112667013433,2604,2604,23.5471126000,-12.3363450000
-11.528454312692119,23.107415585296753,2605,2605,23.1074155000,-11.5284540000
-10.955537719816791,23.540645108643155,2606,2606,23.5406451000,-10.9555370000
-9.866098290839846,23.707357082906093,2607,2607,23.7073570000,-9.8660982000
-9.145923458113831,23.149664873608039,2608,2608,23.1496648000,-9.1459234000
-8.597807226518118,23.045749325534221,2609,2609,23.0457493000,-8.5978072000
-5.468149148487828,23.052432462745283,2610,2610,23.0524324000,-5.4681491000
-1.629600856750464,23.378511018648702,2611,2611,23.3785110000,-1.6296008000
-0.964651481324928,23.737349069010893,2612,2612,23.7373490000,-0.9646514000
-0.05468103524868,23.238060492703106,2613,2613,23.2380604000,-0.0546810000
0.4629441664387,23.735922838914604,2614,2614,23.7359228000,0.4629441600
1.185336006067793,23.476060402375253,2615,2615,23.4760604000,1.1853360000
2.277424148605535,23.837003622903662,2616,2616,23.8370036000,2.2774241400
2.861142640876774,23.011486943737911,2617,2617,23.0114869000,2.8611426400
4.000724447777985,23.501351444969647,2618,2618,23.5013514000,4.0007244400
4.728404680839645,23.729246498036368,2619,2619,23.7292464000,4.7284046800
6.661694452507069,23.796114160089985,2620,2620,23.7961141000,6.6616944500
7.19926418164052,23.537195906379292,2621,2621,23.5371959000,7.1992641800
7.573696885336774,23.379436381345375,2622,2622,23.3794363000,7.5736968800
8.856801198735541,23.181083009833724,2623,2623,23.1810830000,8.8568011900
9.564915739749136,23.122981436180154,2624,2624,23.1229814000,9.5649157300
10.225714782536031,23.60675267687272,2625,2625,23.6067526000,10.2257147000
11.15048164917418,23.700061127182202,2626,2626,23.7000611000,11.1504816000
12.224990848352009,23.791659367410738,2627,2627,23.7916593000,12.2249908000
12.702312919894736,23.465408055646456,2628,2628,23.4654080000,12.7023129000
13.640464268031339,23.044419460458119,2629,2629,23.0444194000,13.6404642000
14.755838017700418,23.377332311139707,2630,2630,23.3773323000,14.7558380000
15.245845415708532,23.812390559394537,2631,2631,23.8123905000,15.2458454000
16.400218109496183,23.498587774135597,2632,2632,23.4985877000,16.4002181000
16.657428047540421,23.258637520411991,2633,2633,23.2586375000,16.6574280000
17.847769041212153,23.62875420978618,2634,2634,23.6287542000,17.8477690000
19.063775563154845,23.746803893623966,2635,2635,23.7468038000,19.0637755000
27.099216451730793,23.206034307022474,2636,2636,23.2060343000,27.0992164000
27.841749211506407,23.717480330540027,2637,2637,23.7174803000,27.8417492000
29.12541090897464,23.098438788853031,2638,2638,23.0984387000,29.1254109000
30.041117966978518,23.36891732231059,2639,2639,23.3689173000,30.0411179000
30.952142626123862,23.385075514620659,2640,2640,23.3850755000,30.9521426000
31.305284401491949,23.713273297654474,2641,2641,23.7132732000,31.3052844000
32.463052631871264,23.1497761233435,2642,2642,23.1497761000,32.4630526000
32.88689764559264,23.537455480473955,2643,2643,23.5374554000,32.8868976000
69.445612175550025,23.563181886919988,2644,2644,23.5631818000,69.4456121000
70.197540370438659,23.569067684893533,2645,2645,23.5690676000,70.1975403000
70.828776741537197,23.738720352144945,2646,2646,23.7387203000,70.8287767000
71.76572018177373,23.725427849815475,2647,2647,23.7254278000,71.7657201000
72.202925799529041,23.302305244587043,2648,2648,23.3023052000,72.2029257000
73.600803346666339,23.574771581895778,2649,2649,23.5747715000,73.6008033000
73.899412257030036,23.732810092749801,2650,2650,23.7328100000,73.8994122000
74.989441859865011,23.656446042042006,2651,2651,23.6564460000,74.9894418000
75.444102122048079,23.093350298420084,2652,2652,23.0933502000,75.4441021000
76.853774492181628,23.059509608782005,2653,2653,23.0595096000,76.8537744000
77.352456298242927,23.391145959464886,2654,2654,23.3911459000,77.3524562000
78.727097248787146,22.989536781433308,2655,2655,22.9895367000,78.7270972000
80.023781600378172,23.46215603862473,2656,2656,23.4621560000,80.0237816000
81.29515954981089,23.010506671432786,2657,2657,23.0105066000,81.2951595000
82.557596316625606,23.507780408184264,2658,2658,23.5077804000,82.5575963000
83.176419320645493,23.100187022292992,2659,2659,23.1001870000,83.1764193000
84.047227855304754,23.7678769698331,2660,2660,23.7678769000,84.0472278000
84.479671631552719,23.371232450783268,2661,2661,23.3712324000,84.4796716000
85.362529116232267,23.376965805989251,2662,2662,23.3769658000,85.3625291000
86.509231849965389,23.43488313751239,2663,2663,23.4348831000,86.5092318000
87.253995848138217,23.047987386025099,2664,2664,23.0479873000,87.2539958000
88.298361488161106,23.110590351763754,2665,2665,23.1105903000,88.2983614000
89.003826688091436,23.590516870806383,2666,2666,23.5905168000,89.0038266000
89.79276530949339,23.837609585991562,2667,2667,23.8376095000,89.7927653000
90.22931638859157,23.137427355413784,2668,2668,23.1374273000,90.2293163000
90.984555936288615,23.470688086476233,2669,2669,23.4706880000,90.9845559000
91.933831568729445,23.084285826659301,2670,2670,23.0842858000,91.9338315000
92.582050308977102,23.238808979926677,2671,2671,23.2388089000,92.5820503000
