X,Y,SP_ID,id,latitude,longitude
115.766994880100057,39.28342728187463,88,88,39.2834272000,115.7669940000
116.016286719300027,39.109808029045183,89,89,39.1098080000,116.0162860000
115.33333,38.950069615256012,90,90,38.9500696000,115.3333300000
115.93333,38.916739467093286,91,91,38.9167394000,115.9333300000
115.56639,38.483957576581055,92,92,38.4839575000,115.5663900000
114.99556,38.513127702086493,93,93,38.5131277000,114.9955600000
115.66667,39.000069838222757,94,94,39.0000698000,115.6666700000
115.483312000899886,39.352898036533546,95,95,39.3528980000,115.4833120000
115.63361,38.55756789381855,96,96,38.5575678000,115.6336100000
115.441637120899912,38.322392428764083,97,97,38.3223924000,115.4416370000
109.0,36.000057815726528,98,98,36.0000578000,109.0000000000
108.39237,34.053191277799222,99,99,34.0531912000,108.3923700000
12.5,6.000005528219623,100,100,6.0000055200,12.5000000000
15.5,-1.00000090827451,101,101,-1.0000009000,15.5000000000
10.5,1.700001545258661,102,102,1.7000015400,10.5000000000
21.0,7.00000648406021,103,103,7.0000064800,21.0000000000
23.5,-2.500002275559662,104,104,-2.5000022000,23.5000000000
11.75,-1.00000090827451,105,105,-1.0000009000,11.7500000000
47.5,15.500015542187215,106,106,15.5000155000,47.5000000000
114.87496,31.651884302557484,107,107,31.6518843000,114.8749600000
114.43663,32.032005335847032,108,108,32.0320053000,114.4366300000
113.99333,32.017845296906231,109,109,32.0178452000,113.9933300000
115.367890000000116,31.76421460531845,110,110,31.7642146000,115.3678900000
114.82166,31.936995075236037,111,111,31.9369950000,114.8216600000
114.85333,32.075045454425464,112,112,32.0750454000,114.8533300000
79.0,22.000024465567357,113,113,22.0000244000,79.0000000000
94.83333,26.750032911817371,114,114,26.7500329000,94.8333300000
94.51675,26.313962045919919,115,115,26.3139620000,94.5167500000
94.25,26.166701758135499,116,116,26.1667017000,94.2500000000
92.65354,11.83376138079684,117,117,11.8337613000,92.6535400000
73.77,24.330028352283815,118,118,24.3300283000,73.7700000000
76.10229,32.571516846147141,119,119,32.5715168000,76.1022900000
92.83333,12.50001210263723,120,120,12.5000121000,92.8333300000
89.0,22.00002446556736,121,121,22.0000244000,89.0000000000
78.5,19.500020743499679,122,122,19.5000207000,78.5000000000
76.33333,29.250038308238459,123,123,29.2500383000,76.3333300000
76.0,19.500020743499675,124,124,19.5000207000,76.0000000000
84.41667,20.500022182443931,125,125,20.5000221000,84.4166700000
78.5,23.500026916188361,126,126,23.5000269000,78.5000000000
89.0,23.000026079374393,127,127,23.0000260000,89.0000000000
79.41667,29.200038192479994,128,128,29.2000381000,79.4166700000
79.25,30.250040697557754,129,129,30.2500406000,79.2500000000
78.5,31.000042587240852,130,130,31.0000425000,78.5000000000
79.83224,29.973190021616663,131,131,29.9731900000,79.8322400000
79.06517,30.608761590514945,132,132,30.6087615000,79.0651700000
78.8,22.116694649896839,133,133,22.1166946000,78.8000000000
82.0,24.250028211220741,134,134,24.2500282000,82.0000000000
82.42073,24.216698152620165,135,135,24.2166981000,82.4207300000
80.83054,23.528766964920695,136,136,23.5287669000,80.8305400000
78.5,23.500026916188361,137,137,23.5000269000,78.5000000000
77.83333,21.833354203994872,138,138,21.8333542000,77.8333300000
105.0,35.000054348414345,139,139,35.0000543000,105.0000000000
102.75,37.750064506789414,140,140,37.7500645000,102.7500000000
85.5,41.500082157048084,141,141,41.5000821000,85.5000000000
109.0,36.000057815726528,142,142,36.0000578000,109.0000000000
102.75,37.750064506789414,143,143,37.7500645000,102.7500000000
109.0,36.000057815726528,144,144,36.0000578000,109.0000000000
96.0,36.000057815726528,145,145,36.0000578000,96.0000000000
106.0,37.250062508192961,146,146,37.2500625000,106.0000000000
85.5,41.500082157048084,147,147,41.5000821000,85.5000000000
114.75,43.500093947945693,148,148,43.5000939000,114.7500000000
-15.0,11.300010812059618,149,149,11.3000108000,-15.0000000000
-14.16667,12.166681739790556,150,150,12.1666817000,-14.1666700000
-14.71667,12.166681739790551,151,151,12.1666817000,-14.7166700000
-14.627385926300002,11.618742970393997,152,152,11.6187429000,-14.6273850000
-14.251104189500001,11.817754113019731,153,153,11.8177541000,-14.2511040000
120.0,-5.000004586144104,154,154,-5.0000045000,120.0000000000
121.999999999999787,13.000012653571657,155,155,13.0000126000,122.0000000000
112.5,2.500002275559678,156,156,2.5000022700,112.5000000000
167.0,-16.000016149831986,157,157,-16.0000160000,167.0000000000
147.0,-6.000005528219649,158,158,-6.0000055000,147.0000000000
178.0,-18.000018696440215,159,159,-18.0000180000,178.0000000000
159.0,-8.000007456139851,160,160,-8.0000074000,159.0000000000
125.75,-8.833338280451693,161,161,-8.8333382000,125.7500000000
107.83333,30.083370289267389,162,162,30.0833702000,107.8333300000
113.66667,34.000051111223506,163,163,34.0000511000,113.6666700000
109.0,36.000057815726528,164,164,36.0000578000,109.0000000000
82.83,44.650101676037067,165,165,44.6501016000,82.8300000000
85.5,41.500082157048084,166,166,41.5000821000,85.5000000000
81.95,44.983434062611245,167,167,44.9834340000,81.9500000000
82.68333,44.866773219474275,168,168,44.8667732000,82.6833300000
83.0,44.883433339357502,169,169,44.8834333000,83.0000000000
158.162,6.924006410877799,170,170,6.9240064100,158.1620000000
134.621,7.503006970828359,171,171,7.5030069700,134.6210000000
171.236,7.113006593044581,172,172,7.1130065900,171.2360000000
36.0,31.000042587240856,173,173,31.0000425000,36.0000000000
3.0,28.00003551355606,174,174,28.0000355000,3.0000000000
47.5,15.500015542187215,175,175,15.5000155000,47.5000000000
53.0,32.000045248005122,176,176,32.0000452000,53.0000000000
9.0,34.000051111223506,177,177,34.0000511000,9.0000000000
30.0,27.00003341769845,178,178,27.0000334000,30.0000000000
-6.0,32.000045248005087,179,179,32.0000452000,-6.0000000000
8.13352,33.919730860570446,180,180,33.9197308000,8.1335200000
8.96903,33.704440195314113,181,181,33.7044401000,8.9690300000
7.25,33.166718574645344,182,182,33.1667185000,7.2500000000
-0.29388,27.874325243519866,183,183,27.8743252000,-0.2938800000
5.32502,31.949365109077561,184,184,31.9493651000,5.3250200000
9.0,34.000051111223506,185,185,34.0000511000,9.0000000000
17.0,28.000035513556039,186,186,28.0000355000,17.0000000000
172.984,1.421001291195304,187,187,1.4210012900,172.9840000000
-169.86667,-19.033350092906783,188,188,-19.0333500000,-169.8666700000
171.236,7.113006593044581,189,189,7.1130065900,171.2360000000
147.0,-6.000005528219649,190,190,-6.0000055000,147.0000000000
134.621,7.503006970828359,191,191,7.5030069700,134.6210000000
-172.13333,-13.800013552620472,192,192,-13.8000130000,-172.1333300000
167.0,-16.000016149831986,193,193,-16.0000160000,167.0000000000
158.162,6.924006410877799,194,194,6.9240064100,158.1620000000
-159.78516,-21.248443301963349,195,195,-21.2484430000,-159.7851600000
-175.0,-20.000021455120052,196,196,-20.0000210000,-175.0000000000
11.0,33.333379070814821,197,197,33.3333790000,11.0000000000
10.16579,36.819030842511175,198,198,36.8190308000,10.1657900000
8.75,36.666730266195231,199,199,36.6667302000,8.7500000000
8.78333,35.250055192826473,200,200,35.2500551000,8.7833300000
120.56549,33.596159864309946,201,201,33.5961598000,120.5654900000
120.55451,33.210258703745737,202,202,33.2102587000,120.5545100000
120.24694,33.755800353152942,203,203,33.7558003000,120.2469400000
104.49377,32.416716407430783,204,204,32.4167164000,104.4937700000
103.62811,31.029462663164018,205,205,31.0294626000,103.6281100000
104.40163,31.162793008990853,206,206,31.1627930000,104.4016300000
104.77486,30.898372325929092,207,207,30.8983723000,104.7748600000
105.2222,32.520716701692194,208,208,32.5207167000,105.2222000000
104.80235,31.462493796932787,209,209,31.4624937000,104.8023500000
104.566670000000101,31.533373985459146,210,210,31.5333739000,104.5666700000
103.5637,30.733071904570121,211,211,30.7330719000,103.5637000000
102.49419,31.142922957270478,212,212,31.1429229000,102.4941900000
104.75359,31.911255004902568,213,213,31.9112550000,104.7535900000
106.04278,31.920365029782101,214,214,31.9203650000,106.0427800000
105.95783,32.307446100373838,215,215,32.3074461000,105.9578300000
103.92189,31.114122882419473,216,216,31.1141228000,103.9218900000
104.53667,31.331853451648527,217,217,31.3318534000,104.5366700000
103.28709,31.158612998105273,218,218,31.1586129000,103.2870900000
104.03461,31.22490317107324,219,219,31.2249031000,104.0346100000
104.17712,31.413463667013591,220,220,31.4134636000,104.1771200000
103.05557,32.235335898916553,221,221,32.2353358000,103.0555700000
103.64464,31.856724856281005,222,222,31.8567248000,103.6446400000
105.88139,32.46302653821833,223,223,32.4630265000,105.8813900000
104.29346,31.971955170947474,224,224,31.9719551000,104.2934600000
105.48463,31.924765041803724,225,225,31.9247650000,105.4846300000
105.88919,32.649027067471074,226,226,32.6490270000,105.8891900000
105.18333,31.657894318701732,227,227,31.6578943000,105.1833300000
103.021040000000141,31.588074131526064,228,228,31.5880741000,103.0210400000
104.76476,31.449413762234418,229,229,31.4494137000,104.7647600000
103.59183,32.609856955485391,230,230,32.6098569000,103.5918300000
104.86212,31.899094971715833,231,231,31.8990949000,104.8621200000
105.45918,31.272583295926324,232,232,31.2725832000,105.4591800000
17.15167,1.346671223552369,233,233,1.3466712200,17.1516700000
15.5,-1.00000090827451,234,234,-1.0000009000,15.5000000000
23.5,-2.500002275559662,235,235,-2.5000022000,23.5000000000
18.5961,3.709883387204628,236,236,3.7098833800,18.5961000000
18.3391,-2.084651896022936,237,237,-2.0846518000,18.3391000000
18.121,-0.340000308701866,238,238,-0.3400003000,18.1210000000
18.0205,-0.759390689615398,239,239,-0.7593906000,18.0205000000
-23.0,16.700017019271826,240,240,16.7000170000,-23.0000000000
-22.83333,16.083346252166216,241,241,16.0833462000,-22.8333300000
-24.39445,14.94139487580985,242,242,14.9413948000,-24.3944500000
-23.0,16.800017145332475,243,243,16.8000171000,-23.0000000000
-22.93333,16.583346872793136,244,244,16.5833468000,-22.9333300000
-22.913311004600011,16.821837791002864,245,245,16.8218377000,-22.9133110000
-22.92688,16.747937079620943,246,246,16.7479370000,-22.9268800000
-22.886173402700013,16.658096821967646,247,247,16.6580968000,-22.8861730000
-25.18255,17.068777486504978,248,248,17.0687774000,-25.1825500000
-22.789457321199972,15.968838967723782,249,249,15.9688389000,-22.7894570000
-22.88333,16.650016956418728,250,250,16.6500169000,-22.8833300000
-24.97742,16.847277205074253,251,251,16.8472772000,-24.9774200000
10.5,1.700001545258661,252,252,1.7000015400,10.5000000000
8.7,3.500003193603419,253,253,3.5000031900,8.7000000000
10.5,1.583331438983382,254,254,1.5833314300,10.5000000000
10.1110095215,1.530403685487313,255,255,1.5304036800,10.1110095000
9.0,18.000018696440236,256,256,18.0000186000,9.0000000000
12.36947,16.149086333117705,257,257,16.1490863000,12.3694700000
10.160135983399998,0.805731433319871,258,258,0.8057314300,10.1601359000
9.45356,0.392410356292942,259,259,0.3924103500,9.4535600000
-2.0,18.000018696440208,260,260,18.0000186000,-2.0000000000
2.25,9.500008950334461,261,261,9.5000089500,2.2500000000
2.51667,6.616676115875053,262,262,6.6166761100,2.5166700000
2.16667,6.916676403824475,263,263,6.9166764000,2.1666700000
1.5266,11.230510738601467,264,264,11.2305107000,1.5266000000
1.83333,6.583336083960398,265,265,6.5833360800,1.8333300000
2.5235,12.075971641643749,266,266,12.0759716000,2.5235000000
1.75,8.250007701995022,267,267,8.2500077000,1.7500000000
1.938,7.431006900887709,268,268,7.4310069000,1.9380000000
2.75,9.750009204110503,269,269,9.7500092000,2.7500000000
1.83333,7.083336564408669,270,270,7.0833365600,1.8333300000
1.78333,9.333338781942224,271,271,9.3333387800,1.7833300000
24.73333,2.800002550282756,272,272,2.8000025500,24.7333300000
21.51667,2.150001955680874,273,273,2.1500019500,21.5166700000
30.25,1.566671423811669,274,274,1.5666714200,30.2500000000
19.35,3.08333281025739,275,275,3.0833328100,19.3500000000
25.56667,0.233330211845904,276,276,0.2333302100,25.5666700000
21.01667,4.283333918114109,277,277,4.2833339100,21.0166700000
21.05228,3.885933549882418,278,278,3.8859335400,21.0522800000
19.335,-2.591002358836377,279,279,-2.5910023000,19.3350000000
17.832,-6.542006044420734,280,280,-6.5420060000,17.8320000000
18.93333,0.200000181583714,281,281,0.2000001800,18.9333300000
27.61667,2.766672519734282,282,282,2.7666725100,27.6166700000
20.86667,-0.216670196719278,283,283,-0.2166701000,20.8666700000
18.81667,-5.03333461734729,284,284,-5.0333346000,18.8166700000
21.0,7.00000648406021,285,285,7.0000064800,21.0000000000
23.5,-2.500002275559662,286,286,-2.5000022000,23.5000000000
11.75,-1.00000090827451,287,287,-1.0000009000,11.7500000000
15.5,-1.00000090827451,288,288,-1.0000009000,15.5000000000
10.5,1.700001545258661,289,289,1.7000015400,10.5000000000
11.75,-1.00000090827451,290,290,-1.0000009000,11.7500000000
12.5,6.000005528219623,291,291,6.0000055200,12.5000000000
21.0,7.00000648406021,292,292,7.0000064800,21.0000000000
23.5,-2.500002275559662,293,293,-2.5000022000,23.5000000000
15.5,-1.00000090827451,294,294,-1.0000009000,15.5000000000
1.08333,8.666678114478177,295,295,8.6666781100,1.0833300000
-2.0,18.000018696440208,296,296,18.0000186000,-2.0000000000
-11.5,8.500007949065576,297,297,8.5000079400,-11.5000000000
19.0,15.000014945136378,298,298,15.0000149000,19.0000000000
-15.5,13.50001321286145,299,299,13.5000132000,-15.5000000000
-16.13805,11.065830565077201,300,300,11.0658305000,-16.1380500000
-15.59767,11.863581412816524,301,301,11.8635814000,-15.5976700000
-16.180737871099989,12.292600281351683,302,302,12.2926002000,-16.1807370000
-15.71522,10.950510444005928,303,303,10.9505104000,-15.7152200000
-15.02992,11.20405071066989,304,304,11.2040507000,-15.0299200000
-15.04753,11.709141247268933,305,305,11.7091412000,-15.0475300000
-169.86667,-19.033350092906783,306,306,-19.0333500000,-169.8666700000
178.0,-18.000018696440215,307,307,-18.0000180000,178.0000000000
-172.13333,-13.800013552620472,308,308,-13.8000130000,-172.1333300000
167.0,-16.000016149831986,309,309,-16.0000160000,167.0000000000
9.83333,3.500003193603417,310,310,3.5000031900,9.8333300000
8.83333,4.833334430297135,311,311,4.8333344300,8.8333300000
12.5,6.000005528219623,312,312,6.0000055200,12.5000000000
11.58333,2.750002504458036,313,313,2.7500025000,11.5833300000
9.66667,4.000003655432119,314,314,4.0000036500,9.6666700000
23.5,-2.500002275559662,315,315,-2.5000022000,23.5000000000
12.5,6.000005528219623,316,316,6.0000055200,12.5000000000
11.75,-1.00000090827451,317,317,-1.0000009000,11.7500000000
10.5,1.700001545258661,318,318,1.7000015400,10.5000000000
15.5,-1.00000090827451,319,319,-1.0000009000,15.5000000000
21.0,7.00000648406021,320,320,7.0000064800,21.0000000000
-1.2,8.100007554338722,321,321,8.1000075500,-1.2000000000
-9.5,6.50000600426652,322,322,6.5000060000,-9.5000000000
121.999999999999787,13.000012653571657,323,323,13.0000126000,122.0000000000
79.75,15.833345946072523,324,324,15.8333459000,79.7500000000
172.984,1.421001291195304,325,325,1.4210012900,172.9840000000
79.0,22.000024465567357,326,326,22.0000244000,79.0000000000
73.456907083999951,16.061901675301492,327,327,16.0619016000,73.4569070000
73.7,16.170016358931395,328,328,16.1700163000,73.7000000000
76.0,19.500020743499675,329,329,19.5000207000,76.0000000000
73.370435595500098,16.376890064841973,330,330,16.3768900000,73.3704355000
5.83333,23.166696356029533,331,331,23.1666963000,5.8333300000
6.0,26.083361596283385,332,332,26.0833615000,6.0000000000
3.0,28.00003551355606,333,333,28.0000355000,3.0000000000
150.07612,-5.812125350245786,334,334,-5.8121253000,150.0761200000
148.0,-9.333338781942222,335,335,-9.3333387000,148.0000000000
150.49119,-5.249074819631821,336,336,-5.2490748000,150.4911900000
147.0,-6.000005528219649,337,337,-6.0000055000,147.0000000000
149.826050000000123,-5.878335412910397,338,338,-5.8783354000,149.8260500000
30.0,-3.500003193603411,339,339,-3.5000031000,30.0000000000
11.51667,3.866673532072363,340,340,3.8666735300,11.5166700000
12.5,6.000005528219623,341,341,6.0000055200,12.5000000000
11.75,-1.00000090827451,342,342,-1.0000009000,11.7500000000
23.5,-2.500002275559662,343,343,-2.5000022000,23.5000000000
10.5,1.700001545258661,344,344,1.7000015400,10.5000000000
30.0,-2.000001818775581,345,345,-2.0000018000,30.0000000000
21.0,7.00000648406021,346,346,7.0000064800,21.0000000000
7.0,1.000000908274513,347,347,1.0000009000,7.0000000000
15.5,-1.00000090827451,348,348,-1.0000009000,15.5000000000
19.0,15.000014945136378,349,349,15.0000149000,19.0000000000
-16.78285,13.371543068336758,350,350,13.3715430000,-16.7828500000
-15.9167,13.383313081553704,351,351,13.3833130000,-15.9167000000
121.41609,17.426007945451421,352,352,17.4260079000,121.4160900000
121.999999999999787,13.000012653571657,353,353,13.0000126000,122.0000000000
