id,gef_id,longitude,latitude,project_location_id
3067,1855,18.527268,10.844718,906001192133_9166522
3068,1855,21.825708,13.569387,906001192133_10377165
3069,1855,20.610168,14.090143,906001192133_8659323
3070,1855,16.678048,10.486664,906001192133_9072808
3071,1362,34.891168,-0.249438,906001192143_7602531
3072,2101,38.636788,-8.048733,906001192145_150487
3073,2101,38.954728,-9.131005,906001192145_157383
3074,3054,118.660168,9.908218,906001192155_1696177
3075,3129,70.270148,39.11887,906001192163_8238328
3076,3171,74.504148,42.697435,906001192175_1528867
3077,2183,-0.473162,6.292352,906001192187_7648979
3078,2183,-0.650832,6.159044,906001192187_7648974
3079,2183,-0.539832,5.94241,906001192187_7649045
3080,2183,-1.085471,6.247589,906001192187_7648964
3081,2183,-0.923161,5.992402,906001192187_7649002
3082,2183,-0.756502,5.775777,906001192187_7649068
3083,1035,-72.923161,-15.093563,906001192209_3936625
3084,2132,17.760168,43.316359,906001192211_7648659
3085,2669,20.243498,41.879146,906001192227_782662
3086,2669,19.576838,41.679518,906001192227_3184937
3087,5622,122.826838,-5.407494,906001192233_1647498
3088,5622,120.710168,-6.907742,906001192233_1628015
3089,5622,119.460768,-4.87345,906001192233_1632723
3090,5622,123.504968,-5.410164,906001192233_9165996
3091,5622,129.910168,-0.590441,906001192233_1630210
3092,5622,135.910168,-1.123782,906001192233_8530432
3093,5622,122.276838,-8.758135,906001192233_1627182
3094,1330,29.407648,-13.792633,906001192239_906219
3095,1330,30.144498,-13.455124,906001192239_898909
3096,4767,-0.389831,12.107544,906001192241_2358700
3097,1163,163.910168,66.772224,906001192243_2126681
3098,5281,122.536378,10.488974,906001192259_7602867
3099,5281,124.736828,10.989284,906001192259_1706800
3100,5281,123.460168,13.123855,906001192259_1731616
3101,5281,124.076838,9.741593,906001192259_1724395
3102,5281,121.410168,14.573287,906001192259_1692194
3103,5281,118.660168,9.908218,906001192259_1696177
3104,3980,121.326258,17.33134,906001192265_7115730
3105,3980,121.076838,16.988851,906001192265_1699175
3106,3980,121.743498,17.905055,906001192265_1721086
3107,3980,124.368788,7.76124,906001192265_1707667
3108,1621,96.574958,40.530372,906001192277_1280931
3109,1621,104.296398,34.927206,906001192277_1812743
3110,1621,103.034258,37.89446,906001192277_1790930
3111,1621,106.405818,35.116635,906001192277_1798759
3112,1621,99.835118,39.005972,906001192277_1785035
3113,1621,75.899848,39.358997,906001192277_1280848
3114,2275,-5.756501,32.826067,906001192279_2544331
3115,4469,28.634348,36.865403,906001192283_8631961
3116,4469,32.215868,36.168537,906001192283_8632151
3117,4469,33.313248,36.241215,906001192283_8632144
3118,4469,36.271288,37.474435,906001192283_8631478
3119,5017,70.523648,37.103415,906001192287_7052668
3120,5017,67.583148,34.685892,906001192287_7732055
3121,5017,65.945858,33.877695,906001192287_7732654
3122,5017,69.015658,34.386949,906001192287_7729752
3123,5017,67.026988,36.597549,906001192287_8354719
3124,1244,73.410168,48.530948,906001192291_1519197
3125,2422,22.092138,48.606546,906001192303_8986304
3126,2422,21.843498,48.614056,906001192303_724143
3127,1178,-1.173161,13.157172,906001192309_2355914
3128,1178,-0.389831,12.107544,906001192309_2358700
3129,1178,0.826838,11.32447,906001192309_2597260
3130,1178,-1.339832,14.240083,906001192309_2355248
3131,4080,-13.723761,15.638067,906001192325_7670870
3132,4080,-15.928831,16.239881,906001192325_2253376
3133,4080,-16.547131,13.776907,906001192325_2251792
3134,4080,-16.945421,14.312413,906001192325_2248478
3135,847,-85.506501,12.490742,906001192327_3620672
3136,847,-84.876361,13.648686,906001192327_8335435
3137,847,-85.334121,13.714371,906001192327_8015544
3138,1343,-40.362621,-5.999394,906001192335_3386566
3139,1343,-40.817911,-5.980861,906001192335_6320099
3140,1343,-40.412971,-5.562717,906001192335_3398253
3141,1343,-40.829971,-5.673643,906001192335_6320085
3142,1343,-40.833181,-5.341654,906001192335_3401547
3143,1343,-39.772171,-12.720986,906001192335_6320905
3144,1343,-38.816121,-10.012665,906001192335_6320919
3145,1343,-40.329311,-6.67999,906001192335_3408131
3146,1343,-41.139851,-13.88906,906001192335_6320818
3147,1343,-40.698591,-6.345022,906001192335_3393064
3148,1343,-39.758321,-9.226159,906001192335_6320829
3149,947,-85.339831,12.823964,906001192339_3617068
3150,947,-75.889831,4.359302,906001192339_3677011
3151,947,-75.867641,4.616721,906001192339_3666504
3152,947,-84.756501,9.908218,906001192339_3623780
3153,947,-76.006501,4.609272,906001192339_3687232
3154,947,-75.889831,4.409296,906001192339_3674464
3155,947,-75.839831,4.575946,906001192339_3690238
3156,947,-75.794211,4.442362,906001192339_3689563
3157,947,-85.423161,12.823964,906001192339_3617693
3158,947,-75.927411,4.502705,906001192339_3671099
3159,947,-75.775191,4.508684,906001192339_3686234
3160,1872,70.710168,39.084016,906001192341_7669227
3161,1872,69.180118,37.970883,906001192341_8221235
3162,1872,67.701758,39.258252,906001192341_8216066
3163,1872,70.270148,39.11887,906001192341_8238328
3164,1872,69.710168,39.283691,906001192341_7669228
3165,1872,68.699008,39.179221,906001192341_8216045
3166,1872,71.672868,38.303638,906001192341_8217321
3167,5041,-8.506502,8.825167,906001192367_2423124
3168,5041,-10.006501,9.158415,906001192367_2419470
3169,5041,-8.872832,7.85372,906001192367_2416968
3170,5041,-12.889831,9.991525,906001192367_2419531
3171,5041,-11.904831,10.367089,906001192367_2417831
3172,5041,-8.423162,7.742074,906001192367_2595304
3173,5041,-9.267831,10.179142,906001192367_2419991
3174,5041,-12.389831,10.658004,906001192367_2422377
3175,5041,-9.589832,11.574391,906001192367_2415702
3176,1325,33.508468,-24.387552,906001192371_1049858
3177,1325,33.031568,-24.266139,906001192371_9252728
3178,1325,33.079058,-25.115719,906001192371_9072735
3179,1325,32.019998,-22.863075,906001192371_7670759
3180,1325,33.565818,-25.151798,906001192371_10668849
3181,1325,33.902358,-24.692927,906001192371_1040936
3182,1325,33.557858,-25.144172,906001192371_9408663
3183,1325,31.962348,-23.922281,906001192371_7670767
3184,1325,32.637238,-23.594299,906001192371_7670774
3185,1325,32.914738,-24.621692,906001192371_7874104
3186,1325,36.998538,12.565456,906001192371_7670726
3187,1047,-87.089831,13.573685,906001192387_3600839
3188,3887,124.910168,7.908708,906001192391_1723105
3189,3887,125.481148,8.902079,906001192391_1731819
3190,3887,125.743498,8.408596,906001192391_1731818
3191,3887,126.038708,8.717603,906001192391_1685214
3192,3887,124.910168,8.658537,906001192391_1699492
3193,3887,126.243498,7.075549,906001192391_1715342
3194,3887,125.725598,7.359813,906001192391_1715347
3195,1152,-4.997832,14.56562,906001218072_8299589
3196,1152,-4.577832,15.279316,906001218072_8299587
3197,1152,-4.182802,14.686519,906001218072_7701484
3198,1152,-4.684831,13.822919,906001218072_8299590
3199,1053,-8.506502,8.825167,906001218092_2423124
3200,1053,-15.173161,13.540358,906001218092_2412423
3201,1053,-13.289831,11.657694,906001218092_2420825
3202,1053,-14.673161,13.490377,906001218092_2412201
3203,1053,-14.947561,13.132791,906001218092_10779433
3204,1053,-8.704831,10.566031,906001218092_2595305
3205,1053,-10.923161,9.908218,906001218092_2421272
3206,1053,-15.180831,13.635991,906001218092_2412420
3207,1053,-7.437232,11.180276,906001218092_7701502
3208,1053,-10.764831,11.45276,906001218092_2421902
3209,1053,-16.606501,13.123855,906001218092_2412851
3210,1053,-8.126331,10.915347,906001218092_8631446
3211,1053,-16.089831,13.240471,906001218092_2412885
3212,1161,160.910168,55.840085,906001218098_2120058
3213,1161,158.910168,53.51562,906001218098_2119537
3214,1161,158.410168,55.840085,906001218098_2126347
3215,1161,159.743498,57.831371,906001218098_2124988
3216,1161,158.910168,54.844042,906001218098_2123277
3217,1161,156.910168,52.519051,906001218098_2120062
3218,1161,158.643498,57.599118,906001218098_2120608
3219,1161,156.410168,54.428949,906001218098_2121113
3220,2102,-81.986041,9.079625,906001218108_9862221
3221,2102,-81.947331,8.803533,906001218108_9862223
3222,1242,7.510168,14.006846,906001218116_2441193
3223,1242,25.717988,-26.055956,906001218116_8347376
3224,1242,17.674588,-25.228189,906001218116_7931910
3225,1242,37.596288,-0.786534,906001218116_7667992
3226,3772,20.926838,4.192652,906001218130_10402604
3227,3772,20.962448,3.795295,906001218130_7670932
3228,2788,106.226838,38.351852,906001218132_1786656
3229,2127,121.076838,16.738973,906001218178_1711331
3230,2127,8.660168,34.390804,906001218178_2468352
3231,3736,39.410168,7.408813,906001218196_343450
3232,3736,38.758258,8.122191,906001218196_7670720
3233,3682,31.020168,1.302539,906001218208_443332
3234,3997,19.460168,40.215457,906001218212_3183721
3235,3637,-107.1349,26.075653,906001218218_8581826
3236,3637,-103.8274,19.854378,906001218218_8582186
3237,3637,-105.83983,24.10111,906001218218_7778824
3238,3637,-101.53713,19.144709,906001218218_8582339
3239,3637,-104.76967,23.931068,906001218218_8581860
3240,3637,-108.46828,29.156599,906001218218_8583650
3241,3637,-107.92316,28.847023,906001218218_7778819
3242,3637,-102.9396,19.443388,906001218218_8582156
3243,3637,-105.79735,24.871205,906001218218_8581886
3244,3637,-103.14101,19.790535,906001218218_8582159
3245,3637,-107.70019,27.687487,906001218218_8581807
3246,3637,-106.29867,25.378489,906001218218_8581889
3247,3637,-93.256501,17.038826,906001218218_6955095
3248,3637,-88.243031,19.549337,906001218218_8583281
3249,3637,-104.90886,20.754519,906001218218_8582180
3250,3637,-92.944581,17.117078,906001218218_8581758
3251,3637,-88.476551,18.427867,906001218218_8583283
3252,3637,-106.62574,26.634425,906001218218_8581805
3253,3637,-104.10056,19.600367,906001218218_8582206
3254,3637,-103.1937,18.572508,906001218218_8582271
3255,3637,-103.9971,19.478977,906001218218_8582199
3256,3637,-107.38387,27.068715,906001218218_8581824
3257,3637,-108.31138,28.056046,906001218218_8581839
3258,3637,-105.00355,20.189927,906001218218_8582184
3259,3637,-103.80158,20.046533,906001218218_8582112
3260,3637,-106.85711,24.956307,906001218218_8581888
3261,3637,-104.53426,20.387357,906001218218_8582162
3262,3637,-100.43203,19.488602,906001218218_8582318
3263,3637,-89.839831,17.905055,906001218218_6942866
3264,3637,-106.75599,25.129889,906001218218_8581891
3265,3637,-100.76073,19.492839,906001218218_8582291
3266,3637,-104.38322,19.33681,906001218218_8582127
3267,3637,-108.04444,27.168955,906001218218_8581853
3268,3637,-100.44724,19.33624,906001218218_8582368
3269,3637,-100.28709,19.683838,906001218218_8582351
3270,3637,-106.19881,25.895783,906001218218_8581864
3271,3637,-104.89508,20.453026,906001218218_8582158
3272,3637,-101.786,19.277653,906001218218_8582336
3273,3637,-106.09951,24.604943,906001218218_8581874
3274,3637,-104.56883,19.499905,906001218218_8582121
3275,3637,-106.59482,24.985884,906001218218_8581857
3276,3996,-85.839831,15.156369,906001218220_3602357
3277,3996,-86.723161,14.473328,906001218220_3614321
3278,3996,-86.089831,14.906477,906001218220_3609390
3279,3996,-86.489831,15.006434,906001218220_3607831
3280,3996,-85.989831,14.739877,906001218220_3613975
3281,3996,-86.589831,14.973118,906001218220_3608736
3282,3996,-86.589831,14.739877,906001218220_3601303
3283,3996,-86.806501,14.989771,906001218220_3606177
3284,3996,-86.689831,14.739877,906001218220_3602604
3285,3996,-86.739831,14.573287,906001218220_3613265
3286,3607,-81.663751,22.301746,906001218228_11288078
3287,3604,-77.377361,5.579277,906001218232_3673691
3288,3604,-69.866751,-2.975992,906001218232_9172034
3289,3955,-78.723161,22.019268,906001218244_3546433
3290,3955,-78.006501,21.286411,906001218244_3566063
3291,3955,-78.856501,21.752776,906001218244_3564176
3292,3955,-76.689831,21.103199,906001218244_3543297
3293,3955,-80.073161,21.702809,906001218244_3534905
3294,3955,-77.439831,20.953294,906001218244_3557921
3295,2924,32.239618,-27.724183,906001218256_8347388
3296,3941,73.610168,16.075957,906001218268_7626539
3297,3932,35.377428,30.171341,906001218278_8621728
3298,3932,35.470998,30.426813,906001218278_11189149
3299,3914,29.960168,52.935971,906001218284_828900
3300,3914,29.243498,53.349537,906001218284_627204
3301,3914,30.076838,52.103752,906001218284_622799
3302,3914,26.160168,53.349537,906001218284_626938
3303,3914,29.076838,52.934307,906001218284_630046
3304,3914,28.826838,55.674092,906001218284_622691
3305,3914,25.410168,52.519051,906001218284_627799
3306,3914,27.743498,55.010069,906001218284_628404
3307,3914,26.532388,53.88374,906001218284_620025
3308,3914,25.160168,52.934307,906001218284_621752
3309,3848,-41.918641,-2.930769,906001218306_6319915
3310,3825,72.153188,36.146738,906001218312_1181064
3311,3821,8.743498,4.742585,906001218314_2225280
3312,3821,9.576838,3.909353,906001218314_2221059
3313,3790,-73.923161,4.742585,906001218328_3681405
3314,3790,-79.073161,-2.990553,906001218328_3658665
3315,3790,-73.506871,6.792882,906001218328_3668293
3316,3770,1.848168,7.339827,906001218334_8260654
3317,4150,80.160168,6.159044,906001218352_1246292
3318,4150,79.842068,7.954098,906001218352_1229292
3319,4150,80.160168,7.658761,906001218352_1237978
3320,4150,80.617468,7.213252,906001218352_1241621
3321,4150,80.012768,6.512083,906001218352_1241963
3322,2806,23.760168,43.509299,906001218362_729039
3323,2806,22.713848,44.224328,906001218362_671247
3324,2806,22.726838,43.625732,906001218362_732252
3325,2806,28.693398,45.151524,906001218362_682468
3326,2806,27.890788,44.881149,906001218362_673872
3327,2806,21.327988,44.726754,906001218362_666579
3328,2806,21.443818,44.657933,906001218362_669978
3329,2806,22.942528,43.745865,906001218362_679463
3330,2806,21.395658,44.901025,906001218362_662444
3331,2806,28.116088,44.424524,906001218362_680088
3332,2806,22.973868,43.973953,906001218362_682265
3333,2806,26.760168,43.825321,906001218362_731414
3334,2806,25.059358,43.647986,906001218362_674720
3335,2806,22.639658,44.160553,906001218362_676624
3336,2806,24.560168,43.559197,906001218362_730981
3337,2806,27.932798,43.93684,906001218362_679515
3338,2806,29.252748,45.033674,906001218362_680201
3339,2806,25.202818,43.596831,906001218362_678147
3340,2806,24.597458,43.669761,906001218362_677095
3341,2806,25.550148,43.589446,906001218362_670818
3342,2806,27.181298,44.141962,906001218362_679848
3343,2806,27.816058,45.209805,906001218362_664016
3344,2806,27.330628,43.956569,906001218362_671631
3345,2806,27.444828,44.105299,906001218362_679427
3346,2806,22.759448,44.066789,906001218362_662440
3347,2806,23.876838,43.609096,906001218362_728564
3348,2806,27.628248,44.198104,906001218362_8334843
3349,2806,23.716068,43.723591,906001218362_677285
3350,2806,22.459318,44.352567,906001218362_683225
3351,2806,24.170898,43.63134,906001218362_676682
3352,2806,22.686918,44.419724,906001218362_676185
3353,2806,22.743498,43.991646,906001218362_728704
3354,2806,27.299768,44.071419,906001218362_672976
3355,2806,24.984398,43.625063,906001218362_667538
3356,2806,21.611088,44.546662,906001218362_671083
3357,2806,26.910168,43.891854,906001218362_727174
3358,2806,28.834688,45.016113,906001218362_672127
3359,2806,29.125278,45.250255,906001218362_682116
3360,2806,21.489068,45.104179,906001218362_677975
3361,2806,21.524358,44.812368,906001218362_681482
3362,2806,27.071768,44.094212,906001218362_676811
3363,2806,27.942098,44.509083,906001218362_677359
3364,2806,26.122268,43.958385,906001218362_669541
3365,2806,24.653978,43.627518,906001218362_675476
3366,2806,26.766198,44.043548,906001218362_682013
3367,2806,28.958448,45.055995,906001218362_8334846
3368,2806,24.854138,43.626879,906001218362_681401
3369,2806,22.586858,44.362067,906001218362_679449
3370,2806,25.526838,43.4594,906001218362_726244
3371,2806,28.270308,44.474427,906001218362_671379
3372,2806,25.893498,43.575833,906001218362_730851
3373,2806,28.566898,45.061293,906001218362_666450
3374,2806,28.210458,45.158997,906001218362_674347
3375,2806,23.599708,43.755126,906001218362_674236
3376,2806,28.997918,44.958729,906001218362_674077
3377,2806,22.092428,44.446856,906001218362_8334692
3378,2806,27.980978,44.395286,906001218362_664773
3379,2806,23.950928,43.659822,906001218362_683019
3380,2806,23.194258,43.762581,906001218362_669127
3381,2806,27.650518,44.605326,906001218362_676525
3382,2806,29.483058,45.174503,906001218362_682677
3383,2806,27.443498,43.825321,906001218362_730502
3384,2806,26.975468,44.071819,906001218362_681741
3385,2806,24.548998,43.739668,906001218362_665198
3386,2806,21.739268,44.579891,906001218362_667255
3387,2806,27.712848,43.982166,906001218362_675555
3388,2806,28.030508,44.509392,906001218362_676006
3389,2806,25.163078,43.615283,906001218362_665812
3390,2806,27.686298,44.978785,906001218362_8334644
3391,2806,27.999458,44.157808,906001218362_668156
3392,2806,22.743498,43.875218,906001218362_725904
3393,2806,21.478238,44.749206,906001218362_672537
3394,2806,25.710168,43.476036,906001218362_733042
3395,2806,27.553028,44.168965,906001218362_675284
3396,2806,26.789568,44.11425,906001218362_673263
3397,2806,23.643498,43.592469,906001218362_730012
3398,2806,27.110168,43.908479,906001218362_727220
3399,2806,26.210168,43.841957,906001218362_727066
3400,2806,26.487638,43.985629,906001218362_682034
3401,2806,27.963488,45.278681,906001218362_8334803
3402,2806,27.899208,44.591416,906001218362_681774
3403,2806,23.818058,43.696796,906001218362_671623
3404,2806,28.175788,44.220187,906001218362_664707
3405,2806,25.944198,43.831399,906001218362_671901
3406,2806,22.402508,44.653832,906001218362_8334791
3407,2806,25.698768,43.657836,906001218362_663084
3408,2806,29.061938,44.898082,906001218362_672601
3409,2806,23.104708,43.764437,906001218362_8334627
3410,2806,25.043498,43.509299,906001218362_733358
3411,2806,27.997728,44.276219,906001218362_667440
3412,2806,23.143498,43.692265,906001218362_729579
3413,2806,27.879788,44.133859,906001218362_669145
3414,2806,23.073808,43.774805,906001218362_670622
3415,2806,22.610168,43.991646,906001218362_732914
3416,2806,23.426838,43.592469,906001218362_725682
3417,2806,24.843498,43.476036,906001218362_728781
3418,2806,25.993498,43.725527,906001218362_727522
3419,2806,24.915108,43.642896,906001218362_664672
3420,2806,27.361018,44.089123,906001218362_668659
3421,2806,24.574318,43.69976,906001218362_675485
3422,2806,23.008708,43.918518,906001218362_674169
3423,2806,24.227068,43.638465,906001218362_676502
3424,2806,21.450528,44.9446,906001218362_663206
3425,2806,26.243878,44.000867,906001218362_676772
3426,2806,27.476998,43.96576,906001218362_674734
3427,2806,23.323488,43.801211,906001218362_682564
3428,2806,26.033138,43.872603,906001218362_676857
3429,2806,24.537258,43.649104,906001218362_677204
3430,2806,23.433078,43.777041,906001218362_684664
3431,2806,25.260168,43.409501,906001218362_726533
3432,2806,25.820908,43.732223,906001218362_666685
3433,2806,21.895968,44.522305,906001218362_684974
3434,2806,27.766548,44.617999,906001218362_677117
3435,2806,26.862358,44.097994,906001218362_679070
3436,2806,28.004778,44.652904,906001218362_677174
3437,2806,28.119838,44.297923,906001218362_667176
3438,2806,22.622168,44.095559,906001218362_669589
3439,2806,22.841418,44.072038,906001218362_679978
3440,2806,28.110478,45.280487,906001218362_676717
3441,2806,22.580198,44.582026,906001218362_675330
3442,2806,22.015048,44.374301,906001218362_665652
3443,2806,25.348728,43.542242,906001218362_672491
3444,2806,22.520088,44.56642,906001218362_683700
3445,2806,27.747138,44.059135,906001218362_686475
3446,2806,27.798398,44.300178,906001218362_8334883
3447,2806,29.503738,44.769861,906001218362_667299
3448,2806,28.867078,45.18022,906001218362_671347
3449,2806,22.275938,44.572796,906001218362_8334960
3450,2806,26.510168,43.875218,906001218362_726140
3451,2806,28.057488,44.591177,906001218362_668061
3452,2806,26.699128,44.006046,906001218362_666384
3453,2806,24.277918,43.630023,906001218362_671707
3454,2806,24.326838,43.4594,906001218362_732121
3455,2806,22.868938,43.797239,906001218362_681396
3456,2416,102.641258,19.792184,906001218364_1904809
3457,2416,102.928728,19.530008,906001218364_1904816
3458,4091,36.410168,5.409163,906001218368_10377041
3459,4618,-90.596891,15.018809,906001218400_3590923
3460,4618,-91.317511,14.509723,906001218400_3589104
3461,4618,-90.502861,15.066218,906001218400_3589729
3462,4618,-91.404511,14.573277,906001218400_3589895
3463,4618,-91.370491,14.635501,906001218400_3589668
3464,4618,-90.356501,15.006434,906001218400_3590615
3465,4586,35.780668,32.145422,906001218404_8621633
3466,4456,33.252178,2.393203,906001218418_8030567
3467,4456,33.660168,2.659465,906001218418_7056273
3468,9289,19.826838,41.213699,906001218428_3183879
3469,9289,19.460168,40.215457,906001218428_3183721
3470,5712,-11.381031,6.604947,906001218482_7911025
3471,5712,-11.222831,6.724185,906001218482_2277160
3472,5692,101.110168,4.409296,906001218484_1734640
3473,5692,101.576838,2.659465,906001218484_1734789
3474,5692,101.493498,2.992769,906001218484_1735156
3475,5692,101.410168,2.659465,906001218484_1734782
3476,5692,101.610168,3.209421,906001218484_1735136
3477,5692,100.810168,4.54261,906001218484_1734598
3478,5692,101.743498,2.992769,906001218484_1735173
3479,5692,101.326838,2.992769,906001218484_1732904
3480,5546,-82.723161,9.158415,906001218510_3712558
3481,5512,98.401338,9.324073,906001218524_7510608
3482,5486,43.725168,-23.134106,906001218526_8299676
3483,5486,43.684168,-22.193453,906001218526_8299293
3484,5486,44.290068,-23.820605,906001218526_8693312
3485,5371,-15.928831,16.239881,906001218544_2253376
3486,5210,9.833328,5.469584,906001218556_9224975
3487,5171,105.910168,2.909446,906001218562_8740095
3488,5171,116.311688,-8.443531,906001218562_8659092
3489,5171,99.429058,1.898682,906001218562_8740094
3490,5171,103.938678,0.961659,906001218562_9849917
3491,5171,104.529608,0.859552,906001218562_9034776
3492,5171,107.886558,4.62344,906001218562_8740093
3493,5171,104.526838,0.109563,906001218562_8739779
3494,5171,98.576838,1.809517,906001218562_1213518
3495,5171,97.229808,1.239911,906001218562_9843567
3496,5159,94.627548,23.828954,906001218568_1290189
3497,5137,77.743498,32.393246,906001218570_1265292
3498,5137,74.743498,32.642954,906001218570_1269322
3499,5099,89.243498,22.402337,906001218574_1337211
3500,5091,-68.738741,-10.688607,906001218578_6319292
3501,5091,-45.158771,-5.201045,906001218578_6324192
3502,5091,-44.805781,-4.46941,906001218578_6319806
3503,5091,-44.341501,-4.838416,906001218578_6319677
3504,5091,-44.569691,-4.643671,906001218578_6319731
3505,5091,-44.878481,-4.980034,906001218578_6319694
3506,5091,-45.080831,-5.072147,906001218578_6324193
3507,5091,-70.102971,-10.975403,906001218578_6319277
3508,5091,-44.732621,-4.762486,906001218578_6319660
3509,5091,-45.147891,-4.617398,906001218578_6319724
3510,5091,-45.002151,-4.875711,906001218578_6319770
3511,5091,-45.068201,-4.701718,906001218578_6319728
3512,5091,-67.938141,-10.579766,906001218578_6319280
3513,5091,-68.533941,-11.027499,906001218578_6319282
3514,5091,-44.999881,-4.561041,906001218578_6319725
3515,5091,-44.928881,-4.740473,906001218578_6319714
3516,5091,-40.133591,-3.949962,906001218578_3387295
3517,5091,-44.689071,-4.673445,906001218578_6319761
3518,5091,-44.821411,-5.09825,906001218578_6319722
3519,5091,-44.707341,-4.612937,906001218578_6319822
3520,5091,-69.101241,-10.859738,906001218578_6319278
3521,5091,-44.564891,-4.916426,906001218578_6319790
3522,5089,-108.4943,30.703679,906001218580_8583645
3523,5058,19.600148,-33.430349,906001218592_8347344
3524,5058,27.369358,-32.665897,906001218592_8347342
3525,5058,31.271168,-25.450868,906001218592_8299316
3526,5058,30.108548,-29.612902,906001218592_8347364
3527,4916,-76.506501,5.242517,906001218600_3667580
3528,4916,-76.423161,6.575642,906001218600_3682314
3529,4916,-77.256501,7.3255,906001218600_3670720
3530,4916,-76.339831,4.825914,906001218600_3669550
3531,4916,-77.189831,6.409002,906001218600_3688672
3532,4916,-76.889831,6.708948,906001218600_3674162
3533,4916,-77.042051,6.945294,906001218600_9179529
3534,4916,-77.125281,3.773617,906001218600_9172370
3535,4916,-76.752631,6.294121,906001218600_9172247
3536,4883,-108.5871,27.366928,906001218606_8581817
3537,4883,-107.38387,27.068715,906001218606_8581824
3538,4883,-107.80192,26.499442,906001218606_8581834
3539,4883,-107.1349,26.075653,906001218606_8581826
3540,4883,-107.80825,26.851586,906001218606_8581806
3541,4883,-107.70019,27.687487,906001218606_8581807
3542,4883,-106.62574,26.634425,906001218606_8581805
3543,4865,110.407368,31.477676,906001218614_1795614
3544,4865,107.312508,29.431676,906001218614_8739734
3545,4810,118.660168,9.908218,906001218636_1696177
3546,4777,-78.262381,0.133653,906001218638_3653692
3547,4777,-78.723161,-1.757146,906001218638_3652349
3548,4777,-78.172481,0.239952,906001218638_3655672
3549,4777,-78.806501,-2.023819,906001218638_3657620
3550,4777,-78.574941,0.224822,906001218638_3658780
3551,4777,-79.723161,-4.157334,906001218638_3653515
3552,4777,-78.839831,-1.790478,906001218638_3658919
3553,4777,-79.339831,-3.74062,906001218638_3651244
3554,4773,-75.251521,-12.265667,906001218640_3939456
3555,4763,-108.4943,30.703679,906001218650_8583645
3556,4760,106.427048,20.442773,906001218652_1905073
3557,4731,-77.906501,-1.073781,906001218656_3650720
3558,4662,117.381148,28.571548,906001218664_1796129
3559,5452,114.371798,23.100727,906001223964_1806783
3560,5452,112.570138,22.217614,906001223964_1806297
3561,5252,7.652358,13.37685,906001223974_8624179
3562,5252,11.410168,13.656983,906001223974_2441446
3563,5252,12.410168,13.573685,906001223974_2445703
3564,5252,5.910168,14.706561,906001223974_2442477
3565,5252,1.353168,14.422678,906001223974_8334576
3566,5252,6.910168,14.656582,906001223974_2446266
3567,5252,3.243498,12.740654,906001223974_2445487
3568,5252,9.060168,13.61422,906001223974_10943048
3569,5252,5.410168,16.405803,906001223974_2438973
3570,5252,7.510168,14.006846,906001223974_2441193
3571,5252,7.065118,13.18969,906001223974_8624180
3572,5252,7.810168,13.507041,906001223974_2438821
3573,5252,3.910168,13.407079,906001223974_2445552
3574,5252,6.910168,13.407079,906001223974_2441290
3575,5252,3.410168,13.540358,906001223974_2441629
3576,5252,13.160168,20.403637,906001223974_2446795
3577,5252,2.776838,12.907264,906001223974_2446715
3578,5252,8.581658,19.723005,906001223974_8624000
3579,5252,10.660168,14.906477,906001223974_2444218
3580,5252,8.243498,14.656582,906001223974_2439154
3581,5252,4.910168,14.156786,906001223974_2443303
3582,5252,5.910168,14.340042,906001223974_2446465
3583,5252,13.410168,15.906036,906001223974_2440494
3584,5252,9.160168,13.157172,906001223974_2441474
3585,5252,0.753168,14.092812,906001223974_8334577
3586,5252,6.605998,13.564519,906001223974_8299475
3587,5252,2.110168,13.440396,906001223974_2440482
3588,5252,4.710168,14.706561,906001223974_2439375
3589,5252,7.611448,16.592754,906001223974_8624001
3590,5252,6.079918,15.322477,906001223974_8624181
3591,5252,3.410168,14.406685,906001223974_2444994
3592,5252,2.160168,14.53996,906001223974_2440370
3593,5252,2.362168,13.48305,906001223974_8334578
3594,5252,3.510168,12.307476,906001223974_2444487
3595,5252,1.410168,13.007227,906001223974_2439811
3596,5252,6.010288,13.906766,906001223974_2441528
3597,3706,104.663758,31.80513,906001223978_1800626
3598,4084,13.660168,3.409403,906001223986_2230815
3599,4084,12.826838,2.659465,906001223986_2232969
3600,2766,115.390168,38.750553,906001224012_1816969
3601,3465,114.763498,31.968734,906001224016_1788527
3602,4690,120.710168,-6.907742,906001224028_1628015
3603,4690,120.993498,13.823588,906001224028_1726279
3604,4690,118.660168,9.908218,906001224028_1696177
3605,4690,123.504968,-5.410164,906001224028_9165996
3606,4690,129.910168,-0.590441,906001224028_1630210
3607,5270,-7.379982,15.074865,906001224030_8261493
3608,5270,-10.389831,14.606603,906001224030_8261494
3609,5270,-7.422832,13.656983,906001224030_8261492
3610,4026,0.910168,9.991525,906001224046_2366167
3611,4026,0.493498,10.241455,906001224046_2365189
3612,4026,0.526838,10.774639,906001224046_2597447
3613,3984,-3.133872,6.645599,906001224052_7648959
3614,3887,126.026838,7.592105,906001192391_1717055
3615,3955,-78.714271,21.584827,906001218244_11287707
3616,3955,-78.792891,21.921554,906001218244_11287708
3617,3955,-77.027611,21.217566,906001218244_11287705
3618,3955,-76.567331,21.066552,906001218244_11287706
3619,3955,-77.372891,20.811164,906001218244_11287700
3620,3955,-84.295851,21.982933,906001218244_11287605
