"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"906001153217","906001153217_3469034","8","3469034","Brazil","-10.0","-55.0","PCLI","independent political entity","6295630|6255150|BR","Earth|South America|Brazil","1","2"
"906001153217","906001153217_2453866","8","2453866","Mali","18.0","-2.0","PCLI","independent political entity","6295630|6255146|ML","Earth|Africa|Mali","1","2"
"906001153217","906001153217_1562822","8","1562822","Vietnam","16.16667","107.83333","PCLI","independent political entity","6295630|6255147|VN","Earth|Asia|Vietnam","1","2"
"906001153217","906001153217_1269750","8","1269750","India","22.0","79.0","PCLI","independent political entity","6295630|6255147|IN","Earth|Asia|India","1","2"
"906001153217","906001153217_1605651","8","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","2"
"906001153217","906001153217_2328926","8","2328926","Nigeria","10.0","8.0","PCLI","independent political entity","6295630|6255146|NG","Earth|Africa|Nigeria","1","2"
"906001153217","906001153217_2245662","8","2245662","Senegal","14.5","-14.25","PCLI","independent political entity","6295630|6255146|SN","Earth|Africa|Senegal","1","2"
"906001153217","906001153217_1814991","8","1814991","China","35.0","105.0","PCLI","independent political entity","6295630|6255147|CN","Earth|Asia|China","1","2"
"906001153217","906001153217_2440476","8","2440476","Niger","18.0","9.0","PCLI","independent political entity","6295630|6255146|NE","Earth|Africa|Niger","1","2"
"906001153217","906001153217_192950","8","192950","Kenya","1.0","38.0","PCLI","independent political entity","6295630|6255146|KE","Earth|Africa|Kenya","1","2"
"906001153219","906001153219_1522867","8","1522867","Kazakhstan","48.0","68.0","PCLI","independent political entity","6295630|6255147|KZ","Earth|Asia|Kazakhstan","1","2"
"906001153221","906001153221_2029969","8","2029969","Mongolia","46.0","105.0","PCLI","independent political entity","6295630|6255147|MN","Earth|Asia|Mongolia","1","2"
"906001153223","906001153223_226074","8","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","2"
"906001153225","906001153225_690791","8","690791","Ukraine","49.0","32.0","PCLI","independent political entity","6295630|6255148|UA","Earth|Europe|Ukraine","1","2"
"906001153225","906001153225_3439705","8","3439705","Uruguay","-33.0","-56.0","PCLI","independent political entity","6295630|6255150|UY","Earth|South America|Uruguay","1","2"
"906001153225","906001153225_3932488","8","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","2"
"906001153225","906001153225_272103","8","272103","Lebanon","33.83333","35.83333","PCLI","independent political entity","6295630|6255147|LB","Earth|Asia|Lebanon","1","2"
"906001153225","906001153225_3895114","8","3895114","Chile","-30.0","-71.0","PCLI","independent political entity","6295630|6255150|CL","Earth|South America|Chile","1","2"
"906001153225","906001153225_3703430","8","3703430","Panama","9.0","-80.0","PCLI","independent political entity","6295630|6255149|PA","Earth|North America|Panama","1","2"
"906001153225","906001153225_1873107","8","1873107","North Korea","40.0","127.0","PCLI","independent political entity","6295630|6255147|KP","Earth|Asia|North Korea","1","2"
"906001153225","906001153225_1220409","8","1220409","Tajikistan","39.0","71.0","PCLI","independent political entity","6295630|6255147|TJ","Earth|Asia|Tajikistan","1","2"
"906001153225","906001153225_3585968","8","3585968","El Salvador","13.83333","-88.91667","PCLI","independent political entity","6295630|6255149|SV","Earth|North America|El Salvador","1","2"
"906001153225","906001153225_3595528","8","3595528","Guatemala","15.5","-90.25","PCLI","independent political entity","6295630|6255149|GT","Earth|North America|Guatemala","1","2"
"906001153225","906001153225_3923057","8","3923057","Bolivia","-17.0","-65.0","PCLI","independent political entity","6295630|6255150|BO","Earth|South America|Bolivia","1","2"
"906001153225","906001153225_2017370","8","2017370","Russia","60.0","100.0","PCLI","independent political entity","6295630|6255148|RU","Earth|Europe|Russia","1","2"
"906001153225","906001153225_1694008","8","1694008","Philippines","13.0","122.0","PCLI","independent political entity","6295630|6255147|PH","Earth|Asia|Philippines","1","2"
"906001153225","906001153225_718075","8","718075","Macedonia","41.66667","21.75","PCLI","independent political entity","6295630|6255148|MK","Earth|Europe|Macedonia","1","2"
"906001153225","906001153225_587116","8","587116","Azerbaijan","40.5","47.5","PCLI","independent political entity","6295630|6255147|AZ","Earth|Asia|Azerbaijan","1","2"
"906001153225","906001153225_1562822","8","1562822","Vietnam","16.16667","107.83333","PCLI","independent political entity","6295630|6255147|VN","Earth|Asia|Vietnam","1","2"
"906001153225","906001153225_69543","8","69543","Yemen","15.5","47.5","PCLI","independent political entity","6295630|6255147|YE","Earth|Asia|Yemen","1","2"
"906001153225","906001153225_174982","8","174982","Armenia","40.25","45.0","PCLI","independent political entity","6295630|6255147|AM","Earth|Asia|Armenia","1","2"
"906001153225","906001153225_1655842","8","1655842","Laos","18.0","105.0","PCLI","independent political entity","6295630|6255147|LA","Earth|Asia|Laos","1","2"
"906001153225","906001153225_3686110","8","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","2"
"906001153225","906001153225_1814991","8","1814991","China","35.0","105.0","PCLI","independent political entity","6295630|6255147|CN","Earth|Asia|China","1","2"
"906001153225","906001153225_3608932","8","3608932","Honduras","15.0","-86.5","PCLI","independent political entity","6295630|6255149|HN","Earth|North America|Honduras","1","2"
"906001153225","906001153225_2029969","8","2029969","Mongolia","46.0","105.0","PCLI","independent political entity","6295630|6255147|MN","Earth|Asia|Mongolia","1","2"
"906001153225","906001153225_1512440","8","1512440","Uzbekistan","41.66667","63.83333","PCLI","independent political entity","6295630|6255147|UZ","Earth|Asia|Uzbekistan","1","2"
"906001153225","906001153225_1218197","8","1218197","Turkmenistan","39.75","59.66667","PCLI","independent political entity","6295630|6255147|TM","Earth|Asia|Turkmenistan","1","2"
"906001153225","906001153225_130758","8","130758","Iran","32.0","53.0","PCLI","independent political entity","6295630|6255147|IR","Earth|Asia|Iran","1","2"
"906001153225","906001153225_3202326","8","3202326","Croatia","45.16667","15.5","PCLI","independent political entity","6295630|6255148|HR","Earth|Europe|Croatia","1","2"
"906001153225","906001153225_3617476","8","3617476","Nicaragua","13.0","-85.0","PCLI","independent political entity","6295630|6255149|NI","Earth|North America|Nicaragua","1","2"
"906001153225","906001153225_1820814","8","1820814","Brunei","4.5","114.66667","PCLI","independent political entity","6295630|6255147|BN","Earth|Asia|Brunei","1","2"
"906001153225","906001153225_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"906001153225","906001153225_1733045","8","1733045","Malaysia","2.5","112.5","PCLI","independent political entity","6295630|6255147|MY","Earth|Asia|Malaysia","1","2"
"906001153225","906001153225_3658394","8","3658394","Ecuador","-1.25","-78.25","PCLI","independent political entity","6295630|6255150|EC","Earth|South America|Ecuador","1","2"
"906001153225","906001153225_1522867","8","1522867","Kazakhstan","48.0","68.0","PCLI","independent political entity","6295630|6255147|KZ","Earth|Asia|Kazakhstan","1","2"
"906001153225","906001153225_1168579","8","1168579","Pakistan","30.0","70.0","PCLI","independent political entity","6295630|6255147|PK","Earth|Asia|Pakistan","1","2"
"906001153225","906001153225_1527747","8","1527747","Kyrgyzstan","41.5","75.0","PCLI","independent political entity","6295630|6255147|KG","Earth|Asia|Kyrgyzstan","1","2"
"906001153225","906001153225_617790","8","617790","Moldova","47.25","28.58333","PCLI","independent political entity","6295630|6255148|MD","Earth|Europe|Moldova","1","2"
"906001153225","906001153225_1282988","8","1282988","Nepal","28.0","84.0","PCLI","independent political entity","6295630|6255147|NP","Earth|Asia|Nepal","1","2"
"906001153225","906001153225_3865483","8","3865483","Argentina","-34.0","-64.0","PCLI","independent political entity","6295630|6255150|AR","Earth|South America|Argentina","1","2"
"906001153225","906001153225_1643084","8","1643084","Indonesia","-5.0","120.0","PCLI","independent political entity","6295630|6255147|ID","Earth|Asia|Indonesia","1","2"
"906001153225","906001153225_1605651","8","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","2"
"906001153225","906001153225_163843","8","163843","Syria","35.0","38.0","PCLI","independent political entity","6295630|6255147|SY","Earth|Asia|Syria","1","2"
"906001153225","906001153225_3572887","8","3572887","Bahamas","25.04082","-77.37122","PCLI","independent political entity","6295630|6255149|BS","Earth|North America|Bahamas","1","2"
"906001153225","906001153225_1227603","8","1227603","Sri Lanka","7.75","80.75","PCLI","independent political entity","6295630|6255147|LK","Earth|Asia|Sri Lanka","1","2"
"906001153225","906001153225_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"906001153225","906001153225_732800","8","732800","Bulgaria","42.66667","25.25","PCLI","independent political entity","6295630|6255148|BG","Earth|Europe|Bulgaria","1","2"
"906001153225","906001153225_3469034","8","3469034","Brazil","-10.0","-55.0","PCLI","independent political entity","6295630|6255150|BR","Earth|South America|Brazil","1","2"
"906001153225","906001153225_3277605","8","3277605","Bosnia and Herzegovina","44.25","17.83333","PCLI","independent political entity","6295630|6255148|BA","Earth|Europe|Bosnia and Herzegovina","1","2"
"906001153225","906001153225_3624060","8","3624060","Costa Rica","10.0","-84.0","PCLI","independent political entity","6295630|6255149|CR","Earth|North America|Costa Rica","1","2"
"906001153225","906001153225_614540","8","614540","Georgia","41.99998","43.4999","PCLI","independent political entity","6295630|6255147|GE","Earth|Asia|Georgia","1","2"
"906001153225","906001153225_3437598","8","3437598","Paraguay","-23.33333","-58.0","PCLI","independent political entity","6295630|6255150|PY","Earth|South America|Paraguay","1","2"
"906001153225","906001153225_783754","8","783754","Albania","41.0","20.0","PCLI","independent political entity","6295630|6255148|AL","Earth|Europe|Albania","1","2"
"906001153225","906001153225_248816","8","248816","Jordan","31.0","36.0","PCLI","independent political entity","6295630|6255147|JO","Earth|Asia|Jordan","1","2"
"906001153225","906001153225_1269750","8","1269750","India","22.0","79.0","PCLI","independent political entity","6295630|6255147|IN","Earth|Asia|India","1","2"
"906001153225","906001153225_630336","8","630336","Belarus","53.0","28.0","PCLI","independent political entity","6295630|6255148|BY","Earth|Europe|Belarus","1","2"
"906001153225","906001153225_798549","8","798549","Romania","46.0","25.0","PCLI","independent political entity","6295630|6255148|RO","Earth|Europe|Romania","1","2"
"906001153229","906001153229_2103350","8","2103350","Solomon Islands","-8.0","159.0","PCLI","independent political entity","6295630|6255151|SB","Earth|Oceania|Solomon Islands","1","2"
"906001153229","906001153229_2088628","8","2088628","Papua New Guinea","-6.0","147.0","PCLI","independent political entity","6295630|6255151|PG","Earth|Oceania|Papua New Guinea","1","2"
"906001153229","906001153229_3582678","8","3582678","Belize","17.25","-88.75","PCLI","independent political entity","6295630|6255149|BZ","Earth|North America|Belize","1","2"
"906001153229","906001153229_3378535","8","3378535","Guyana","5.0","-59.0","PCLI","independent political entity","6295630|6255150|GY","Earth|South America|Guyana","1","2"
"906001153229","906001153229_3562981","8","3562981","Cuba","22.0","-79.5","PCLI","independent political entity","6295630|6255149|CU","Earth|North America|Cuba","1","2"
"906001153229","906001153229_1831722","8","1831722","Cambodia","13.0","105.0","PCLI","independent political entity","6295630|6255147|KH","Earth|Asia|Cambodia","1","2"
"906001153229","906001153229_3374084","8","3374084","Barbados","13.16667","-59.53333","PCLI","independent political entity","6295630|6255149|BB","Earth|North America|Barbados","1","2"
"906001153229","906001153229_1149361","8","1149361","Afghanistan","33.0","66.0","PCLI","independent political entity","6295630|6255147|AF","Earth|Asia|Afghanistan","1","2"
"906001153229","906001153229_3382998","8","3382998","Suriname","4.0","-56.0","PCLI","independent political entity","6295630|6255150|SR","Earth|South America|Suriname","1","2"
"906001153229","906001153229_2205218","8","2205218","Fiji","-18.0","178.0","PCLI","independent political entity","6295630|6255151|FJ","Earth|Oceania|Fiji","1","2"
"906001153229","906001153229_2110425","8","2110425","Nauru","-0.517","166.933","PCLI","independent political entity","6295630|6255151|NR","Earth|Oceania|Nauru","1","2"
"906001153229","906001153229_3573591","8","3573591","Trinidad and Tobago","11.0","-61.0","PCLI","independent political entity","6295630|6255149|TT","Earth|North America|Trinidad and Tobago","1","2"
"906001153229","906001153229_3508796","8","3508796","Dominican Republic","19.0","-70.66667","PCLI","independent political entity","6295630|6255149|DO","Earth|North America|Dominican Republic","1","2"
"906001153229","906001153229_4032283","8","4032283","Tonga","-20.0","-175.0","PCLI","independent political entity","6295630|6255151|TO","Earth|Oceania|Tonga","1","2"
"906001153229","906001153229_1282028","8","1282028","Maldives","3.2","73.0","PCLI","independent political entity","6295630|6255147|MV","Earth|Asia|Maldives","1","2"
"906001153229","906001153229_3723988","8","3723988","Haiti","19.0","-72.41667","PCLI","independent political entity","6295630|6255149|HT","Earth|North America|Haiti","1","2"
"906001153229","906001153229_1252634","8","1252634","Bhutan","27.5","90.5","PCLI","independent political entity","6295630|6255147|BT","Earth|Asia|Bhutan","1","2"
"906001153229","906001153229_3576396","8","3576396","Antigua and Barbuda","17.05","-61.8","PCLI","independent political entity","6295630|6255149|AG","Earth|North America|Antigua and Barbuda","1","2"
"906001153229","906001153229_3576468","8","3576468","Saint Lucia","13.88333","-60.96667","PCLI","independent political entity","6295630|6255149|LC","Earth|North America|Saint Lucia","1","2"
"906001153229","906001153229_2110297","8","2110297","Tuvalu","-8.51719","179.14478","PCLI","independent political entity","6295630|6255151|TV","Earth|Oceania|Tuvalu","1","2"
"906001153229","906001153229_1210997","8","1210997","Bangladesh","24.0","90.0","PCLI","independent political entity","6295630|6255147|BD","Earth|Asia|Bangladesh","1","2"
"906001153229","906001153229_3577815","8","3577815","Saint Vincent and the Grenadines","13.08333","-61.2","PCLI","independent political entity","6295630|6255149|VC","Earth|North America|Saint Vincent and the Grenadines","1","2"
"906001153229","906001153229_4034894","8","4034894","Samoa","-13.8","-172.13333","PCLI","independent political entity","6295630|6255151|WS","Earth|Oceania|Samoa","1","2"
"906001153229","906001153229_3580239","8","3580239","Grenada","12.11667","-61.66667","PCLI","independent political entity","6295630|6255149|GD","Earth|North America|Grenada","1","2"
"906001153229","906001153229_3489940","8","3489940","Jamaica","18.16667","-77.25","PCLI","independent political entity","6295630|6255149|JM","Earth|North America|Jamaica","1","2"
"906001153229","906001153229_3575830","8","3575830","Dominica","15.5","-61.33333","PCLI","independent political entity","6295630|6255149|DM","Earth|North America|Dominica","1","2"
"906001153229","906001153229_3575174","8","3575174","Saint Kitts and Nevis","17.33333","-62.75","PCLI","independent political entity","6295630|6255149|KN","Earth|North America|Saint Kitts and Nevis","1","2"
"906001153229","906001153229_4030945","8","4030945","Kiribati","1.421","172.984","PCLI","independent political entity","6295630|6255151|KI","Earth|Oceania|Kiribati","1","2"
"906001153229","906001153229_1966436","8","1966436","East Timor","-8.83333","125.75","PCLI","independent political entity","6295630|6255151|TL","Earth|Oceania|East Timor","1","2"
"906001153229","906001153229_3572887","8","3572887","Bahamas","25.04082","-77.37122","PCLI","independent political entity","6295630|6255149|BS","Earth|North America|Bahamas","1","2"
"906001153229","906001153229_2134431","8","2134431","Vanuatu","-16.0","167.0","PCLI","independent political entity","6295630|6255151|VU","Earth|Oceania|Vanuatu","1","2"
"906001153237","906001153237_2378080","8","2378080","Mauritania","20.25","-10.5","PCLI","independent political entity","6295630|6255146|MR","Earth|Africa|Mauritania","1","2"
"906001153237","906001153237_2420477","8","2420477","Guinea","10.83333","-10.66667","PCLI","independent political entity","6295630|6255146|GN","Earth|Africa|Guinea","1","2"
"906001153237","906001153237_2453866","8","2453866","Mali","18.0","-2.0","PCLI","independent political entity","6295630|6255146|ML","Earth|Africa|Mali","1","2"
"906001153237","906001153237_2440476","8","2440476","Niger","18.0","9.0","PCLI","independent political entity","6295630|6255146|NE","Earth|Africa|Niger","1","2"
"906001153237","906001153237_2372248","8","2372248","Guinea-Bissau","12.0","-15.0","PCLI","independent political entity","6295630|6255146|GW","Earth|Africa|Guinea-Bissau","1","2"
"906001153237","906001153237_2413451","8","2413451","Gambia","13.5","-15.5","PCLI","independent political entity","6295630|6255146|GM","Earth|Africa|Gambia","1","2"
"906001153237","906001153237_2403846","8","2403846","Sierra Leone","8.5","-11.5","PCLI","independent political entity","6295630|6255146|SL","Earth|Africa|Sierra Leone","1","2"
"906001153237","906001153237_2245662","8","2245662","Senegal","14.5","-14.25","PCLI","independent political entity","6295630|6255146|SN","Earth|Africa|Senegal","1","2"
"906001153239","906001153239_6290252","8","6290252","Serbia","44.81892","20.45998","PCLI","independent political entity","6295630|6255148|RS","Earth|Europe|Serbia","1","2"
"906001153241","906001153241_1210997","8","1210997","Bangladesh","24.0","90.0","PCLI","independent political entity","6295630|6255147|BD","Earth|Asia|Bangladesh","1","2"
"906001153243","906001153243_3576396","8","3576396","Antigua and Barbuda","17.05","-61.8","PCLI","independent political entity","6295630|6255149|AG","Earth|North America|Antigua and Barbuda","1","2"
"906001153243","906001153243_49518","8","49518","Rwanda","-2.0","30.0","PCLI","independent political entity","6295630|6255146|RW","Earth|Africa|Rwanda","1","2"
"906001153243","906001153243_2403846","8","2403846","Sierra Leone","8.5","-11.5","PCLI","independent political entity","6295630|6255146|SL","Earth|Africa|Sierra Leone","1","2"
"906001153243","906001153243_1149361","8","1149361","Afghanistan","33.0","66.0","PCLI","independent political entity","6295630|6255147|AF","Earth|Asia|Afghanistan","1","2"
"906001153243","906001153243_1252634","8","1252634","Bhutan","27.5","90.5","PCLI","independent political entity","6295630|6255147|BT","Earth|Asia|Bhutan","1","2"
"906001153243","906001153243_2205218","8","2205218","Fiji","-18.0","178.0","PCLI","independent political entity","6295630|6255151|FJ","Earth|Oceania|Fiji","1","2"
"906001153243","906001153243_1210997","8","1210997","Bangladesh","24.0","90.0","PCLI","independent political entity","6295630|6255147|BD","Earth|Asia|Bangladesh","1","2"
"906001153243","906001153243_2410758","8","2410758","São Tomé and Príncipe","1.0","7.0","PCLI","independent political entity","6295630|6255146|ST","Earth|Africa|São Tomé and Príncipe","1","2"
"906001153243","906001153243_203312","8","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","2"
"906001153243","906001153243_241170","8","241170","Seychelles","-4.58333","55.66667","PCLI","independent political entity","6295630|6255146|SC","Earth|Africa|Seychelles","1","2"
"906001153243","906001153243_1831722","8","1831722","Cambodia","13.0","105.0","PCLI","independent political entity","6295630|6255147|KH","Earth|Asia|Cambodia","1","2"
"906001153243","906001153243_1282028","8","1282028","Maldives","3.2","73.0","PCLI","independent political entity","6295630|6255147|MV","Earth|Asia|Maldives","1","2"
"906001153243","906001153243_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"906001153243","906001153243_1966436","8","1966436","East Timor","-8.83333","125.75","PCLI","independent political entity","6295630|6255151|TL","Earth|Oceania|East Timor","1","2"
"906001153243","906001153243_2110425","8","2110425","Nauru","-0.517","166.933","PCLI","independent political entity","6295630|6255151|NR","Earth|Oceania|Nauru","1","2"
"906001153243","906001153243_4034894","8","4034894","Samoa","-13.8","-172.13333","PCLI","independent political entity","6295630|6255151|WS","Earth|Oceania|Samoa","1","2"
"906001153243","906001153243_2103350","8","2103350","Solomon Islands","-8.0","159.0","PCLI","independent political entity","6295630|6255151|SB","Earth|Oceania|Solomon Islands","1","2"
"906001153243","906001153243_4032283","8","4032283","Tonga","-20.0","-175.0","PCLI","independent political entity","6295630|6255151|TO","Earth|Oceania|Tonga","1","2"
"906001153243","906001153243_2110297","8","2110297","Tuvalu","-8.51719","179.14478","PCLI","independent political entity","6295630|6255151|TV","Earth|Oceania|Tuvalu","1","2"
"906001153243","906001153243_3723988","8","3723988","Haiti","19.0","-72.41667","PCLI","independent political entity","6295630|6255149|HT","Earth|North America|Haiti","1","2"
"906001153243","906001153243_2134431","8","2134431","Vanuatu","-16.0","167.0","PCLI","independent political entity","6295630|6255151|VU","Earth|Oceania|Vanuatu","1","2"
"906001153243","906001153243_3374084","8","3374084","Barbados","13.16667","-59.53333","PCLI","independent political entity","6295630|6255149|BB","Earth|North America|Barbados","1","2"
"906001153243","906001153243_3582678","8","3582678","Belize","17.25","-88.75","PCLI","independent political entity","6295630|6255149|BZ","Earth|North America|Belize","1","2"
"906001153243","906001153243_3575830","8","3575830","Dominica","15.5","-61.33333","PCLI","independent political entity","6295630|6255149|DM","Earth|North America|Dominica","1","2"
"906001153243","906001153243_3489940","8","3489940","Jamaica","18.16667","-77.25","PCLI","independent political entity","6295630|6255149|JM","Earth|North America|Jamaica","1","2"
"906001153243","906001153243_3508796","8","3508796","Dominican Republic","19.0","-70.66667","PCLI","independent political entity","6295630|6255149|DO","Earth|North America|Dominican Republic","1","2"
"906001153243","906001153243_3577815","8","3577815","Saint Vincent and the Grenadines","13.08333","-61.2","PCLI","independent political entity","6295630|6255149|VC","Earth|North America|Saint Vincent and the Grenadines","1","2"
"906001153243","906001153243_2088628","8","2088628","Papua New Guinea","-6.0","147.0","PCLI","independent political entity","6295630|6255151|PG","Earth|Oceania|Papua New Guinea","1","2"
"906001153243","906001153243_3576468","8","3576468","Saint Lucia","13.88333","-60.96667","PCLI","independent political entity","6295630|6255149|LC","Earth|North America|Saint Lucia","1","2"
"906001153243","906001153243_3382998","8","3382998","Suriname","4.0","-56.0","PCLI","independent political entity","6295630|6255150|SR","Earth|South America|Suriname","1","2"
"906001153243","906001153243_3575174","8","3575174","Saint Kitts and Nevis","17.33333","-62.75","PCLI","independent political entity","6295630|6255149|KN","Earth|North America|Saint Kitts and Nevis","1","2"
"906001153243","906001153243_3580239","8","3580239","Grenada","12.11667","-61.66667","PCLI","independent political entity","6295630|6255149|GD","Earth|North America|Grenada","1","2"
"906001153243","906001153243_3573591","8","3573591","Trinidad and Tobago","11.0","-61.0","PCLI","independent political entity","6295630|6255149|TT","Earth|North America|Trinidad and Tobago","1","2"
"906001153243","906001153243_3351879","8","3351879","Angola","-12.5","18.5","PCLI","independent political entity","6295630|6255146|AO","Earth|Africa|Angola","1","2"
"906001153243","906001153243_433561","8","433561","Burundi","-3.5","30.0","PCLI","independent political entity","6295630|6255146|BI","Earth|Africa|Burundi","1","2"
"906001153243","906001153243_934292","8","934292","Mauritius","-20.3","57.58333","PCLI","independent political entity","6295630|6255146|MU","Earth|Africa|Mauritius","1","2"
"906001153243","906001153243_4030945","8","4030945","Kiribati","1.421","172.984","PCLI","independent political entity","6295630|6255151|KI","Earth|Oceania|Kiribati","1","2"
"906001153243","906001153243_239880","8","239880","Central African Republic","7.0","21.0","PCLI","independent political entity","6295630|6255146|CF","Earth|Africa|Central African Republic","1","2"
"906001153243","906001153243_921929","8","921929","Comoros","-12.23333","44.44553","PCLI","independent political entity","6295630|6255146|KM","Earth|Africa|Comoros","1","2"
"906001153243","906001153243_2372248","8","2372248","Guinea-Bissau","12.0","-15.0","PCLI","independent political entity","6295630|6255146|GW","Earth|Africa|Guinea-Bissau","1","2"
"906001153243","906001153243_2420477","8","2420477","Guinea","10.83333","-10.66667","PCLI","independent political entity","6295630|6255146|GN","Earth|Africa|Guinea","1","2"
"906001153243","906001153243_2309096","8","2309096","Equatorial Guinea","1.7","10.5","PCLI","independent political entity","6295630|6255146|GQ","Earth|Africa|Equatorial Guinea","1","2"
"906001153243","906001153243_2275384","8","2275384","Liberia","6.5","-9.5","PCLI","independent political entity","6295630|6255146|LR","Earth|Africa|Liberia","1","2"
"906001153243","906001153243_3378535","8","3378535","Guyana","5.0","-59.0","PCLI","independent political entity","6295630|6255150|GY","Earth|South America|Guyana","1","2"
"906001153245","906001153245_614540","8","614540","Georgia","41.99998","43.4999","PCLI","independent political entity","6295630|6255147|GE","Earth|Asia|Georgia","1","2"
"906001153249","906001153249_1527747","8","1527747","Kyrgyzstan","41.5","75.0","PCLI","independent political entity","6295630|6255147|KG","Earth|Asia|Kyrgyzstan","1","2"
"906001153249","906001153249_2542007","8","2542007","Morocco","32.0","-6.0","PCLI","independent political entity","6295630|6255146|MA","Earth|Africa|Morocco","1","2"
"906001153249","906001153249_130758","8","130758","Iran","32.0","53.0","PCLI","independent political entity","6295630|6255147|IR","Earth|Asia|Iran","1","2"
"906001153249","906001153249_2361809","8","2361809","Burkina Faso","12.5","-1.66667","PCLI","independent political entity","6295630|6255146|BF","Earth|Africa|Burkina Faso","1","2"
"906001153249","906001153249_2395170","8","2395170","Benin","9.5","2.25","PCLI","independent political entity","6295630|6255146|BJ","Earth|Africa|Benin","1","2"
"906001153249","906001153249_3865483","8","3865483","Argentina","-34.0","-64.0","PCLI","independent political entity","6295630|6255150|AR","Earth|South America|Argentina","1","2"
"906001153249","906001153249_2453866","8","2453866","Mali","18.0","-2.0","PCLI","independent political entity","6295630|6255146|ML","Earth|Africa|Mali","1","2"
"906001153251","906001153251_1814991","8","1814991","China","35.0","105.0","PCLI","independent political entity","6295630|6255147|CN","Earth|Asia|China","1","2"
"906001153251","906001153251_953987","8","953987","South Africa","-29.0","24.0","PCLI","independent political entity","6295630|6255146|ZA","Earth|Africa|South Africa","1","2"
"906001153251","906001153251_3562981","8","3562981","Cuba","22.0","-79.5","PCLI","independent political entity","6295630|6255149|CU","Earth|North America|Cuba","1","2"
"906001153251","906001153251_2245662","8","2245662","Senegal","14.5","-14.25","PCLI","independent political entity","6295630|6255146|SN","Earth|Africa|Senegal","1","2"
"906001153251","906001153251_2464461","8","2464461","Tunisia","34.0","9.0","PCLI","independent political entity","6295630|6255146|TN","Earth|Africa|Tunisia","1","2"
"906001153251","906001153251_3865483","8","3865483","Argentina","-34.0","-64.0","PCLI","independent political entity","6295630|6255150|AR","Earth|South America|Argentina","1","2"
"906001153079","906001153079_3508796","8","3508796","Dominican Republic","19.0","-70.66667","PCLI","independent political entity","6295630|6255149|DO","Earth|North America|Dominican Republic","1","2"
"906001152899","906001152899_934292","8","934292","Mauritius","-20.3","57.58333","PCLI","independent political entity","6295630|6255146|MU","Earth|Africa|Mauritius","1","2"
"906001153205","906001153205_2542007","8","2542007","Morocco","32.0","-6.0","PCLI","independent political entity","6295630|6255146|MA","Earth|Africa|Morocco","1","2"
"906001152857","906001152857_3393098","4","3393098","Paraíba","-7.25","-36.5","ADM1","first-order administrative division","6295630|6255150|BR|17","Earth|South America|Brazil|Paraíba","1","2"
"906001152857","906001152857_3390290","4","3390290","Rio Grande do Norte","-5.75","-36.5","ADM1","first-order administrative division","6295630|6255150|BR|22","Earth|South America|Brazil|Rio Grande do Norte","1","2"
"906001152857","906001152857_3402362","4","3402362","Ceará","-5.0","-39.5","ADM1","first-order administrative division","6295630|6255150|BR|06","Earth|South America|Brazil|Ceará","1","2"
"906001152857","906001152857_3392268","4","3392268","Pernambuco","-8.33333","-37.75","ADM1","first-order administrative division","6295630|6255150|BR|30","Earth|South America|Brazil|Pernambuco","1","2"
"906001152857","906001152857_3392213","4","3392213","Piauí","-7.25","-42.33333","ADM1","first-order administrative division","6295630|6255150|BR|20","Earth|South America|Brazil|Piauí","1","2"
"906001152857","906001152857_3447799","4","3447799","Sergipe","-10.5","-37.33333","ADM1","first-order administrative division","6295630|6255150|BR|28","Earth|South America|Brazil|Sergipe","1","2"
"906001152859","906001152859_2565345","4","2565345","Jigawa State","12.1","9.56","ADM1","first-order administrative division","6295630|6255146|NG|39","Earth|Africa|Nigeria|Jigawa State","1","2"
"906001152859","906001152859_2565342","4","2565342","Adamawa","9.33333","12.5","ADM1","first-order administrative division","6295630|6255146|NG|35","Earth|Africa|Nigeria|Adamawa","1","2"
"906001152859","906001152859_2328925","4","2328925","Niger State","10.0","6.0","ADM1","first-order administrative division","6295630|6255146|NG|31","Earth|Africa|Nigeria|Niger State","1","2"
